mesh_index,fbx_pos,fbx_end,sp3d_name,sp3d_type,sp3d_internal_type,object_id,sp3d_moniker,sp3d_display_name,sp3d_system_path,sp3d_bom_desc,sp3d_support_assembly,sp3d_support_weight,sp3d_status,sp3d_construction_type,sp3d_support_location
318,15540898,15545416,Flange-1183,Geometry Group,SP3D Entity,884f86bb-5dd9-5855-92ca-071558fcadb9,@a=0028!!80005##1000449708449666077,Flange-1183,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0003-1C0031,,,,Working,New,
319,15545873,15550391,Flange-1184,Geometry Group,SP3D Entity,9309dbc5-b4b4-5ead-8e05-acd3b8ef9241,@a=0028!!80005##1000449708449666079,Flange-1184,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0003-1C0031,,,,Working,New,
320,15550848,15555382,Flange-1185,Geometry Group,SP3D Entity,471618eb-b2ad-5e32-baad-b4eac7d2b171,@a=0028!!80005##1000449708449666096,Flange-1185,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0003-1C0031,,,,Working,New,
321,15555839,15560373,Flange-1186,Geometry Group,SP3D Entity,e26ed490-3ace-55db-b8c4-edbadabe8095,@a=0028!!80005##1000449708449666098,Flange-1186,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0003-1C0031,,,,Working,New,
322,15567411,15571945,Flange-1187,Geometry Group,SP3D Entity,7377967b-c993-57d6-9965-57ae0bc7553f,@a=0028!!80005##1000449708449666117,Flange-1187,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0006-1C0031,,,,Working,New,
323,15572402,15576936,Flange-1188,Geometry Group,SP3D Entity,b455e552-f81e-5ffa-8985-da820870c353,@a=0028!!80005##1000449708449666119,Flange-1188,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0006-1C0031,,,,Working,New,
324,15577393,15581939,Flange-1189,Geometry Group,SP3D Entity,8160507e-84ee-548e-b1fb-2e69c692d92e,@a=0028!!80005##1000449708449666127,Flange-1189,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0006-1C0031,,,,Working,New,
325,15582396,15586914,Flange-1190,Geometry Group,SP3D Entity,e795dcd6-43bc-5735-9b7f-dc3650603df8,@a=0028!!80005##1000449708449666132,Flange-1190,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0006-1C0031,,,,Working,New,
326,15587371,15591889,Flange-1191,Geometry Group,SP3D Entity,79591709-408b-5c13-8a33-f127fa8c5c6a,@a=0028!!80005##1000449708449666134,Flange-1191,TRAINING\A3\U14\Piping\P-10116\U14-6-P-0006-1C0031,,,,Working,New,
327,15597858,15602397,Flange-1160,Geometry Group,SP3D Entity,1c7ff8cd-247b-57d3-b0e5-3f22a921b98c,@a=0028!!80005##1000449708449664996,Flange-1160,TRAINING\A3\U14\Piping\P-10117\U14-3-P-0002-1C0031,,,,Working,New,
328,15604005,15608544,Flange-1161,Geometry Group,SP3D Entity,18b6f5e6-5fec-550c-9747-5ccab90de67d,@a=0028!!80005##1000449708449665037,Flange-1161,TRAINING\A3\U14\Piping\P-10117\U14-3-P-0004-1C0031,,,,Working,New,
329,15611962,15616510,Flange-1172,Geometry Group,SP3D Entity,adddff39-2704-56c3-806f-288e1156bd42,@a=0028!!80005##1000449708449665019,Flange-1172,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0003-1C0031,,,,Working,New,
330,15616967,15621515,Flange-1173,Geometry Group,SP3D Entity,83f22977-5a5d-5927-b901-fce0b0361298,@a=0028!!80005##1000449708449665021,Flange-1173,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0003-1C0031,,,,Working,New,
331,15621972,15626519,Flange-1174,Geometry Group,SP3D Entity,d5c4cb99-9daa-5e6f-b7bf-4e5066e8002a,@a=0028!!80005##1000449708449665029,Flange-1174,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0003-1C0031,,,,Working,New,
332,15626976,15631523,Flange-1175,Geometry Group,SP3D Entity,139b8909-17c1-576d-a37e-64f6695c97ed,@a=0028!!80005##1000449708449665031,Flange-1175,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0003-1C0031,,,,Working,New,
333,15639285,15643830,Flange-1167,Geometry Group,SP3D Entity,12e26fb9-7241-58e1-8205-5d74b46f971a,@a=0028!!80005##1000449708449664962,Flange-1167,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0006-1C0031,,,,Working,New,
334,15644287,15648835,Flange-1168,Geometry Group,SP3D Entity,37e6c34b-8a3b-501a-8217-a743c4059a1e,@a=0028!!80005##1000449708449664971,Flange-1168,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0006-1C0031,,,,Working,New,
335,15649292,15653840,Flange-1169,Geometry Group,SP3D Entity,b1eb6630-1618-53a4-8bef-4054b6a0318a,@a=0028!!80005##1000449708449664973,Flange-1169,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0006-1C0031,,,,Working,New,
336,15654297,15658846,Flange-1170,Geometry Group,SP3D Entity,9f46c923-0c59-52df-a622-e48bba49d824,@a=0028!!80005##1000449708449664985,Flange-1170,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0006-1C0031,,,,Working,New,
337,15659303,15663852,Flange-1171,Geometry Group,SP3D Entity,46574908-c119-5a79-9805-28d490de9311,@a=0028!!80005##1000449708449664987,Flange-1171,TRAINING\A3\U14\Piping\P-10117\U14-4-P-0006-1C0031,,,,Working,New,
338,15673079,15677609,Flange-1179,Geometry Group,SP3D Entity,b4ccb72f-f281-5118-890c-32504caf526e,@a=0028!!80005##1000449708449666051,Flange-1179,TRAINING\A3\U14\Piping\P-10118\U14-6-P-0001-1C0031,,,,Working,New,
339,15678066,15682596,Flange-1180,Geometry Group,SP3D Entity,079544bb-4fbc-500c-8ec3-bf88137682ac,@a=0028!!80005##1000449708449666057,Flange-1180,TRAINING\A3\U14\Piping\P-10118\U14-6-P-0001-1C0031,,,,Working,New,
340,15690039,15693874,Conduits-EC--0001-COND-0002,Geometry Group,SP3D Entity,83fe3efa-041b-5e6c-ae5e-0ce2ef6d3b90,@a=0028!!80046##1001015198071328331,Conduits-EC--0001-COND-0002,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0001,,,,Working,New,
341,15696293,15700128,Conduits-EC--0002-COND-0001,Geometry Group,SP3D Entity,74a4ebe9-0490-5c8b-bbda-3406521ca215,@a=0028!!80046##1001015198071329195,Conduits-EC--0002-COND-0001,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0002,,,,Working,New,
342,15702128,15705963,Conduits-EC--0002-COND-0005,Geometry Group,SP3D Entity,1bed0527-cbcd-5ea7-ad8b-bb0a0501c7a2,@a=0028!!80046##1001015198071329200,Conduits-EC--0002-COND-0005,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0002,,,,Working,New,
343,15706877,15710712,Conduits-EC--0002-COND-0006,Geometry Group,SP3D Entity,726a0553-509d-53f7-b3ec-b49a226e321b,@a=0028!!80046##1001015198071329201,Conduits-EC--0002-COND-0006,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0002,,,,Working,New,
344,15713131,15716966,Conduits-EC--0003-COND-0001,Geometry Group,SP3D Entity,bfe63587-3903-56ba-bd5e-bfee571d9446,@a=0028!!80046##1001015198071328703,Conduits-EC--0003-COND-0001,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0003,,,,Working,New,
345,15718242,15722078,Conduits-EC--0003-COND-0003,Geometry Group,SP3D Entity,ad181562-a719-5284-af15-1c1a6c0df215,@a=0028!!80046##1001015198071328700,Conduits-EC--0003-COND-0003,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0003,,,,Working,New,
346,15725221,15729055,Conduits-EC--0004-COND-0002,Geometry Group,SP3D Entity,b14db172-dad3-59c9-81b8-30528750aafa,@a=0028!!80046##1001015198071328464,Conduits-EC--0004-COND-0002,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0004,,,,Working,New,
347,15731836,15735670,Conduits-EC--0005-COND-0002,Geometry Group,SP3D Entity,f16de8d9-4ba9-5791-9f17-f53d35f765a8,@a=0028!!80046##1001015198071328502,Conduits-EC--0005-COND-0002,TRAINING\A3\U15\Electrical\Conduits\Conduits-EC--0005,,,,Working,New,
348,15774705,15778421,MCC-1010,Geometry Group,SP3D Entity,bb46ab61-a43f-5df3-b885-8a3f36dc329b,@a=0028!!20014##1001015198071325063,MCC-1010,TRAINING\A3\U15\Electrical\ELEEqp,,,,Working,New,
349,15787933,15791649,PDB-1001,Geometry Group,SP3D Entity,4a44409a-6349-5650-9e99-ffe06e489221,@a=0028!!20014##1001015198071324987,PDB-1001,TRAINING\A3\U15\Electrical\ELEEqp,,,,Working,New,
350,15793477,15797194,PDB-1010,Geometry Group,SP3D Entity,4171a773-84ba-53f4-a3df-8fc96690989a,@a=0028!!20014##1001015198071324975,PDB-1010,TRAINING\A3\U15\Electrical\ELEEqp,,,,Working,New,
351,15799936,15803653,PDB-2010,Geometry Group,SP3D Entity,0a2d6c16-3af9-5c88-85e7-a631021fc895,@a=0028!!20014##1001015198071324898,PDB-2010,TRAINING\A3\U15\Electrical\ELEEqp,,,,Working,New,
352,15805481,15809174,T-1001,Geometry Group,SP3D Entity,0a35ad14-31d6-5676-a52f-dbeab392a61f,@a=0028!!20014##1001015198071325051,T-1001,TRAINING\A3\U15\Electrical\ELEEqp,,,,Working,New,
353,15811002,15814695,T-1002,Geometry Group,SP3D Entity,c4894f38-fac7-571a-b88e-df9a2c48f44e,@a=0028!!20014##1001015198071324937,T-1002,TRAINING\A3\U15\Electrical\ELEEqp,,,,Working,New,
354,15876403,15880293,Trays-ET--0009-TRAY-0001,Geometry Group,SP3D Entity,3c532293-2fd9-5da9-ba28-a4ac2aee5ae2,@a=0028!!80056##1001015198071328783,Trays-ET--0009-TRAY-0001,TRAINING\A3\U15\Electrical\Trays\Trays-ET--0009,,,,Working,New,
355,15887550,15891278,Aspects,Geometry Group,SP3D Entity,015411ad-b0db-5640-80c1-e6caba8704ab,@a=0028!!20014##1000449708449670110,HorCFPump01-E-1-0001,TRAINING\A3\U15\Equipment,,,,Working,New,
356,15894644,15898359,Aspects,Geometry Group,SP3D Entity,d48df15f-7247-58c6-83e0-c8ab7ffef69d,@a=0028!!20014##1001015198071332278,P-1010,TRAINING\A3\U15\Equipment,,,,Working,New,
357,15903743,15907458,Aspects,Geometry Group,SP3D Entity,c1e2ecd6-ea57-5215-8d1f-8fca31934ec4,@a=0028!!20014##1001015198071332093,P-1020,TRAINING\A3\U15\Equipment,,,,Working,New,
358,15912842,15916558,Aspects,Geometry Group,SP3D Entity,bb696921-1e55-53fd-85fd-4f787cb735ef,@a=0028!!20014##1001015198071332373,P-1030,TRAINING\A3\U15\Equipment,,,,Working,New,
359,15924920,15929452,Flange-1247,Geometry Group,SP3D Entity,5f0c4861-45b3-57e6-9402-ab5e17f850ff,@a=0028!!80005##1000449708449670280,Flange-1247,TRAINING\A3\U15\Piping\P-10222\U15-2-P-0002-1C0031,,,,Working,New,
360,15929909,15934441,Flange-1248,Geometry Group,SP3D Entity,4b256e41-0544-5e4d-abd2-0585c01e0d3f,@a=0028!!80005##1000449708449670282,Flange-1248,TRAINING\A3\U15\Piping\P-10222\U15-2-P-0002-1C0031,,,,Working,New,
361,15934898,15939420,Flange-1249,Geometry Group,SP3D Entity,bd5d5972-fcf1-51e7-b0fd-b592ebd76a4f,@a=0028!!80005##1000449708449670286,Flange-1249,TRAINING\A3\U15\Piping\P-10222\U15-2-P-0002-1C0031,,,,Working,New,
362,15939877,15944411,Flange-1250,Geometry Group,SP3D Entity,30f3f684-d2f8-528e-9372-8103921aad80,@a=0028!!80005##1000449708449670290,Flange-1250,TRAINING\A3\U15\Piping\P-10222\U15-2-P-0002-1C0031,,,,Working,New,
363,15948191,15952728,Flange-1241,Geometry Group,SP3D Entity,6485a287-500a-528f-8230-641bef8bef0f,@a=0028!!80005##1000449708449669539,Flange-1241,TRAINING\A3\U15\Piping\P-10222\U15-2-P-0004-2C0032,,,,Working,New,
364,15955784,15960320,Flange-1252,Geometry Group,SP3D Entity,36d9ecae-a10f-5ae4-9d6f-e8836d70c6b0,@a=0028!!80005##1000449708449670424,Flange-1252,TRAINING\A3\U15\Piping\P-10222\U15-3-P-0001-1C0031,,,,Working,New,
365,15962652,15967190,Flange-1242,Geometry Group,SP3D Entity,4580d265-7436-55e2-9509-51377820cbb3,@a=0028!!80005##1000449708449669561,Flange-1242,TRAINING\A3\U15\Piping\P-10222\U15-3-P-0006-1C0031,,,,Working,New,
366,15969160,15973684,Flange-1251,Geometry Group,SP3D Entity,1bdf3eca-b10f-539a-876e-de02070d44b0,@a=0028!!80005##1000449708449670418,Flange-1251,TRAINING\A3\U15\Piping\P-10222\U15-3-P-0007-1C0031,,,,Working,New,
367,15975654,15980192,Flange-1240,Geometry Group,SP3D Entity,d96e95bd-e951-50fc-b653-255bcbe0dcd6,@a=0028!!80005##1000449708449669533,Flange-1240,TRAINING\A3\U15\Piping\P-10222\U15-6-P-0003-2C0032,,,,Working,New,
368,16072534,16077059,Flange-0032,Geometry Group,SP3D Entity,76f969c8-88ab-530c-8e9d-f7130de8ba58,@a=0027!!80005##301821981541732405,Flange-0032,"TRAINING\Area01\Unit01\P-204\P-204-3""-1C0031-",,,,Working,New,
369,16077516,16082041,Flange-0033,Geometry Group,SP3D Entity,d6e731dd-870a-5ffe-8539-690e90c41cd1,@a=0027!!80005##301821981541732415,Flange-0033,"TRAINING\Area01\Unit01\P-204\P-204-3""-1C0031-",,,,Working,New,
370,16087619,16092135,Flange-0031,Geometry Group,SP3D Entity,d985c161-f40b-5d02-9a02-65142eacae59,@a=0027!!80005##301821981541728280,Flange-0031,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
371,16092592,16097117,Flange-0034,Geometry Group,SP3D Entity,5be7678b-6762-5d6c-b97f-36fe4dd8954f,@a=0027!!80005##301821981541732503,Flange-0034,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
372,16097574,16102099,Flange-0035,Geometry Group,SP3D Entity,37eec496-4216-5a79-8e06-f67c293e6fcc,@a=0027!!80005##301821981541732513,Flange-0035,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
373,16102556,16107081,Flange-0036,Geometry Group,SP3D Entity,6c6b2d38-a934-5444-9fc0-35af44038e33,@a=0027!!80005##301821981541732552,Flange-0036,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
374,16107538,16112063,Flange-0037,Geometry Group,SP3D Entity,0c5fc315-f965-5886-9957-cd851bfe360a,@a=0027!!80005##301821981541732562,Flange-0037,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
375,16112520,16117035,Flange-0038,Geometry Group,SP3D Entity,c9fec168-1a5c-5c94-ba4f-5b97d20e6a60,@a=0027!!80005##301821981541732901,Flange-0038,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
376,16117492,16122007,Flange-0039,Geometry Group,SP3D Entity,40d5abf9-e4f9-587d-bd90-3c6e10d03fa7,@a=0027!!80005##301821981541732911,Flange-0039,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
377,16122464,16126989,Flange-0042,Geometry Group,SP3D Entity,79811c8c-f69b-53ff-b229-312a7bc1f330,@a=0027!!80005##301821981541733322,Flange-0042,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
378,16127446,16131971,Flange-0043,Geometry Group,SP3D Entity,7d1a70b5-4c9e-56e9-867c-dfba804b11c8,@a=0027!!80005##301821981541733332,Flange-0043,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
379,16132428,16136944,Flange-0044,Geometry Group,SP3D Entity,af5a0834-457f-5ce3-ab37-54bd36bbb061,@a=0027!!80005##301821981541733582,Flange-0044,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
380,16137401,16141916,Flange-0045,Geometry Group,SP3D Entity,12c03e7e-90cf-551e-849e-5e751058ca75,@a=0027!!80005##301821981541733592,Flange-0045,"TRAINING\Area01\Unit01\P-204\P-204-4""-1C0031-",,,,Working,New,
381,16158645,16162317,Aspects,Geometry Group,SP3D Entity,f5b18a66-017d-53a2-beb2-40ac58d49d0e,@a=0027!!20014##720109690368427134,B-001,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
382,16165774,16169446,Aspects,Geometry Group,SP3D Entity,9f51e271-36eb-5dce-83ec-983f0c926cf8,@a=0027!!20014##720109690368428068,B-004,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
383,16173360,16177032,Aspects,Geometry Group,SP3D Entity,6dac6879-2ddb-58a6-88a9-993cc580e77f,@a=0027!!20014##720109690309958076,K-001,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
384,16182665,16186420,Aspects,Geometry Group,SP3D Entity,9ba24df5-58c1-5d2a-9938-c76fc3636363,@a=0027!!20014##720109690309967167,P-001A,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
385,16188700,16192454,Aspects,Geometry Group,SP3D Entity,ad1ee447-8f50-5c8f-8396-2be5fee60c8f,@a=0027!!20014##720109690309967168,P-001B,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
386,16194734,16198488,Aspects,Geometry Group,SP3D Entity,850915a1-8ebc-5683-8eb5-99bf24fdcf48,@a=0027!!20014##720109690368427621,P-004A,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
387,16200768,16204522,Aspects,Geometry Group,SP3D Entity,a55507ac-f68b-5208-808d-debc9ebac9c0,@a=0027!!20014##720109690368427620,P-004B,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
388,16206802,16210556,Aspects,Geometry Group,SP3D Entity,7ee6223e-a940-5e44-acec-e9890091e4de,@a=0027!!20014##720109690368428567,P-006A,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
389,16212836,16216590,Aspects,Geometry Group,SP3D Entity,99a56cef-9590-5fa8-aa04-a63cf800cc3b,@a=0027!!20014##720109690368428568,P-006B,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
390,16218930,16222699,Aspects,Geometry Group,SP3D Entity,a6dd04de-179a-52fd-819f-765d527f0026,@a=0027!!20014##720109690309909125,PUMP001A_IMP-E-1-1501,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,New,
391,16224975,16228609,Aspects,Geometry Group,SP3D Entity,e58539cb-80b2-58c8-ba7d-ea93ac5d19c7,@a=0027!!20014##720109690368429981,W-001,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,,
392,16235722,16239356,Aspects,Geometry Group,SP3D Entity,d18dc280-b870-50db-9a90-5626ae27d5c2,@a=0027!!20014##720109690309955744,W-002,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,,
393,16245917,16249551,Aspects,Geometry Group,SP3D Entity,c4e64b5e-c9b2-531d-96c9-12cdcfea33de,@a=0027!!20014##720109690309956262,W-003,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,,
394,16256112,16259746,Aspects,Geometry Group,SP3D Entity,d1765ad7-2be2-5e4a-81e8-fa314f43c4f7,@a=0027!!20014##720109690309967018,W-004,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,,
395,16265945,16269579,Aspects,Geometry Group,SP3D Entity,e3b6fcac-f2e6-54e5-873f-2628a7379ebf,@a=0027!!20014##720109690368428757,W-005,TRAINING\Refining Area\Distillation Unit B01\B01-EquipmentSystems,,,,Working,,
396,16279694,16284342,Flange-3574,Geometry Group,SP3D Entity,027f6a20-7c94-54bd-a62a-ff59fdd90c7b,@a=0027!!80005##720109690368432330,Flange-3574,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-010\Distillation Unit B01-4-W-0101-1C0031,,,,Working,New,
397,16289295,16293941,Flange-3436,Geometry Group,SP3D Entity,81ecc00f-feff-5989-8ddd-54ad2cf0403f,@a=0027!!80005##720109690368459570,Flange-3436,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-011\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
398,16294398,16299044,Flange-3437,Geometry Group,SP3D Entity,9c084556-c89e-55de-9d49-cc0aace039d2,@a=0027!!80005##720109690368459569,Flange-3437,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-011\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
399,16299501,16304151,Flange-3438,Geometry Group,SP3D Entity,9193081e-401b-547e-be64-933c515a47e2,@a=0027!!80005##720109690368459566,Flange-3438,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-011\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
400,16307142,16311739,Weldolet-0205,Geometry Group,SP3D Entity,3ff7ca72-dd3d-5462-a28c-998b069de836,@a=0027!!80005##720109690368459558,Weldolet-0205,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-011\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
401,16316692,16321339,Flange-3444,Geometry Group,SP3D Entity,0faef096-0358-532f-9f33-73f6f1506e98,@a=0027!!80005##720109690368432900,Flange-3444,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-012\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
402,16321796,16326443,Flange-3445,Geometry Group,SP3D Entity,f8fffde6-bb16-56a6-a60b-33640b35f75f,@a=0027!!80005##720109690368432899,Flange-3445,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-012\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
403,16326900,16331550,Flange-3446,Geometry Group,SP3D Entity,17969d70-e6e4-5505-a7fc-4a562d969f44,@a=0027!!80005##720109690368432888,Flange-3446,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-012\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
404,16334903,16339499,Weldolet-0201,Geometry Group,SP3D Entity,f3aa1b96-d768-5614-b247-cbd18c541d8d,@a=0027!!80005##720109690368432895,Weldolet-0201,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-012\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
405,16344090,16348736,Flange-3595,Geometry Group,SP3D Entity,a60f6ef8-078f-5024-8abd-469bb3668272,@a=0027!!80005##720109690368431079,Flange-3595,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-013\Distillation Unit B01-2-W-0201-1C0031,,,,Working,New,
406,16349193,16353839,Flange-3596,Geometry Group,SP3D Entity,913428d8-d5be-5b8f-abaf-8321f69f2922,@a=0027!!80005##720109690368431087,Flange-3596,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-013\Distillation Unit B01-2-W-0201-1C0031,,,,Working,New,
407,16354296,16358942,Flange-3597,Geometry Group,SP3D Entity,ad1e4beb-dd31-5956-aad8-091f9780b541,@a=0027!!80005##720109690368431086,Flange-3597,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-013\Distillation Unit B01-2-W-0201-1C0031,,,,Working,New,
408,16359399,16364049,Flange-3598,Geometry Group,SP3D Entity,14e27285-99f1-5f5c-be99-5584ee378f90,@a=0027!!80005##720109690368431077,Flange-3598,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWR-013\Distillation Unit B01-2-W-0201-1C0031,,,,Working,New,
409,16370088,16374735,Flange-3577,Geometry Group,SP3D Entity,3e2d39e2-0575-571d-9eea-7f7b0a844a80,@a=0027!!80005##720109690368432151,Flange-3577,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWS-001\Distillation Unit B01-4-W-0101-1C0031,,,,Working,New,
410,16380412,16385052,Flange-3607,Geometry Group,SP3D Entity,7c734c8c-0e37-5c7c-892e-30e88f2a2538,@a=0027!!80005##720109690368438690,Flange-3607,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWS-003\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
411,16387681,16392277,Weldolet-0231,Geometry Group,SP3D Entity,d40b5573-c347-5d4f-b61e-c984c73736a3,@a=0027!!80005##720109690368438697,Weldolet-0231,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWS-003\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
412,16396506,16401157,Flange-3452,Geometry Group,SP3D Entity,6a720045-046e-516e-b698-42196fba5a6f,@a=0027!!80005##720109690368459992,Flange-3452,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWS-004\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
413,16403786,16408383,Weldolet-0206,Geometry Group,SP3D Entity,c2a33c6c-a9a9-5e9a-8553-d0b0f58f12bd,@a=0027!!80005##720109690368459988,Weldolet-0206,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Cooling Water\CWS-004\Distillation Unit B01-2-W-0101-1C0031,,,,Working,New,
414,16414487,16419106,Flange-11501,Geometry Group,SP3D Entity,c1168fa5-6655-54e6-bf64-d011dacdb034,@a=0027!!80005##720109690309958232,Flange-11501,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Process\P-001\Distillation Unit B01-4-P-1306-1C0031,,,,Working,New,
415,16419563,16424204,Flange-11502,Geometry Group,SP3D Entity,3bb47741-1a0c-5e60-a728-c9deff454dd9,@a=0027!!80005##720109690309958239,Flange-11502,TRAINING\Refining Area\Distillation Unit B01\B01-PipingSystems\B01-PipingSys-Process\P-001\Distillation Unit B01-4-P-1306-1C0031,,,,Working,New,
